x,y
-118.1640625,9.814795869484625
-117.1875,9.791387376799689
-116.2109375,9.645108715531704
-115.234375,9.385978898311434
-114.2578125,9.02662131118471
-113.28125,8.581179043860024
-112.3046875,8.066151977779652
-111.328125,7.498941446762136
-110.3515625,6.8997421994169175
-109.375,6.290707815973218
-108.3984375,5.6907846285985615
-107.421875,5.11754710769829
-106.4453125,4.587093128131966
-105.46875,4.111458286617929
-104.4921875,3.7010480515578488
-103.515625,3.3639857820757877
-102.5390625,3.1037951356820033
-101.5625,2.9194762281701268
-100.5859375,2.809115460964427
-99.609375,2.767816274780894
-98.6328125,2.7857700057660537
-97.65625,2.8515569631480417
-96.6796875,2.953144586410547
-95.703125,3.0762057428285
-94.7265625,3.2063898142533356
-93.75,3.3305361443089145
-92.7734375,3.4347454651068228
-91.796875,3.5053138718759955
-90.8203125,3.5329133452952712
-89.84375,3.510840806975943
-88.8671875,3.4333272163329775
-87.890625,3.298412420664296
-86.9140625,3.107341298191348
-85.9375,2.863686215225674
-84.9609375,2.573550931830373
-83.984375,2.2461971431245233
-83.0078125,1.8930079674319036
-82.03125,1.5262830786333528
-81.0546875,1.1596990374130034
-80.078125,0.8081625132842707
-79.1015625,0.48727049309762305
-78.125,0.21008335428095148
-77.1484375,-0.01216542243385521
-76.171875,-0.1711057842106125
-75.1953125,-0.2590974220422051
-74.21875,-0.2739323220044152
-73.2421875,-0.21614040412309765
-72.265625,-0.08879469555087627
-71.2890625,0.10168157438239445
-70.3125,0.345211349402857
-69.3359375,0.6269610991560175
-68.359375,0.9298807894902954
-67.3828125,1.2339107502454543
-66.40625,1.5159780769275362
-65.4296875,1.7525532058617064
-64.453125,1.9213599828531092
-63.4765625,1.9996171168180557
-62.5,1.966025648488363
-61.5234375,1.801753919063395
-60.546875,1.4902163586503818
-59.5703125,1.0182298219074288
-58.59375,0.3781547629062445
-57.6171875,-0.4332064117474477
-56.640625,-1.4153191511966294
-55.6640625,-2.562093964871269
-54.6875,-3.861818184071491
-53.7109375,-5.299311737087282
-52.734375,-6.854790114973812
-51.7578125,-8.50379747245542
-50.78125,-10.218405612438135
-49.8046875,-11.970359922869479
-48.828125,-13.72953438595144
-47.8515625,-15.463593943992608
-46.875,-17.142875953113293
-45.8984375,-18.738609857067008
-44.921875,-20.222418932536915
-43.9453125,-21.57016596267791
-42.96875,-22.76055955865839
-41.9921875,-23.77717675267144
-41.015625,-24.608344615805397
-40.0390625,-25.248923402936843
-39.0625,-25.69623959033112
-38.0859375,-25.953872736604925
-37.109375,-26.029641095629916
-36.1328125,-25.93562520384474
-35.15625,-25.68720866402943
-34.1796875,-25.301993089937287
-33.203125,-24.80125555207052
-32.2265625,-24.207550087438012
-31.25,-23.543627392883923
-30.2734375,-22.831967510019428
-29.296875,-22.093922537615658
-28.3203125,-21.349867348707864
-27.34375,-20.617582061279155
-26.3671875,-19.912292412350315
-25.390625,-19.246152099346023
-24.4140625,-18.62777781710246
-23.4375,-18.06147284584917
-22.4609375,-17.54723132552225
-21.484375,-17.083629171350783
-20.5078125,-16.666873328456024
-19.53125,-16.287837920135974
-18.5546875,-15.93605226911602
-17.578125,-15.599512272279457
-16.6015625,-15.265871618695359
-15.625,-14.922140202920092
-14.6484375,-14.556215772715676
-13.671875,-14.157675202719377
-12.6953125,-13.719820499987309
-11.71875,-13.23658806440402
-10.7421875,-12.704039399602737
-9.765625,-12.12249025440322
-8.7890625,-11.498071598538049
-7.8125,-10.839022096297173
-6.8359375,-10.156232254388117
-5.859375,-9.46547405179692
-4.8828125,-8.786017920837468
-3.90625,-8.139392124082699
-2.9296875,-7.548782841846626
-1.953125,-7.038202504362142
-0.9765625,-6.632741758451135
0,-6.357389249334616
0.9765625,-6.234591757846419
1.953125,-6.285691364549272
2.9296875,-6.529125286461681
3.90625,-6.981558716703346
4.8828125,-7.654382997796783
5.859375,-8.554060123140788
6.8359375,-9.6833017657684
7.8125,-11.039048909490718
8.7890625,-12.613782684604418
9.765625,-14.397318581683722
10.7421875,-16.372572816311635
11.71875,-18.517750030503482
12.6953125,-20.807261616359444
13.671875,-23.213351474649176
14.6484375,-25.70521040725986
15.625,-28.248074775839616
16.6015625,-30.80598330182197
17.578125,-33.3433101340501
18.5546875,-35.8237861918612
19.53125,-38.21271359428188
20.5078125,-40.47669525683723
21.484375,-42.58318325802999
22.4609375,-44.503369085672446
23.4375,-46.21198319237483
24.4140625,-47.68488830374294
25.390625,-48.90265206782381
26.3671875,-49.8503092943475
27.34375,-50.51550234682681
28.3203125,-50.89044378365794
29.296875,-50.97153330631109
30.2734375,-50.75913307037514
31.25,-50.25855588097592
32.2265625,-49.476755383546006
33.203125,-48.423815124391766
34.1796875,-47.11418049350864
35.15625,-45.56460416162038
36.1328125,-43.79421565460923
37.109375,-41.82307926544151
38.0859375,-39.67346926119809
39.0625,-37.37025337102098
40.0390625,-34.939155560261796
41.015625,-32.405514356471954
41.9921875,-29.797644831182158
42.96875,-27.143180295429392
43.9453125,-24.468865412472628
44.921875,-21.802880476035813
45.8984375,-19.17256331079783
46.875,-16.605185174793707
47.8515625,-14.127498340196711
48.828125,-11.764351720666513
49.8046875,-9.5397166857409
50.78125,-7.476711452025614
51.7578125,-5.596102193771105
52.734375,-3.9162630909504825
53.7109375,-2.4539815409510224
54.6875,-1.222923786180291
55.6640625,-0.2333587996423201
56.640625,0.5066229145170784
57.6171875,0.9918221408293537
58.59375,1.2213552747574046
59.5703125,1.1983949010139423
60.546875,0.9299219330786788
61.5234375,0.42741642196074037
62.5,-0.2957686563657542
63.4765625,-1.2224930765014104
64.453125,-2.331647060177036
65.4296875,-3.598692628376173
66.40625,-4.9978941822539324
67.3828125,-6.501441936713408
68.359375,-8.077652251221098
69.3359375,-9.696809514028972
70.3125,-11.328441264774712
71.2890625,-12.941571331895704
72.265625,-14.506615799330449
73.2421875,-15.998020946968085
74.21875,-17.39030231914332
75.1953125,-18.660169842444947
76.171875,-19.787668857259735
77.1484375,-20.758656094061923
78.125,-21.56265791758746
79.1015625,-22.192716020465884
80.078125,-22.64627405433986
81.0546875,-22.92457314214501
82.03125,-23.033482106432746
83.0078125,-22.984192195090277
83.984375,-22.789517639227586
84.9609375,-22.464144864020444
85.9375,-22.026716479061253
86.9140625,-21.49747025958583
87.890625,-20.898192560123892
88.8671875,-20.251283956616607
89.84375,-19.57857001528861
90.8203125,-18.90137230611173
91.796875,-18.238908618378208
92.7734375,-17.608404238412522
93.75,-17.025190090486635
94.7265625,-16.50202464201249
95.703125,-16.0470818724331
96.6796875,-15.665791887051272
97.65625,-15.359858974378783
98.6328125,-15.126343184419484
99.609375,-14.960722222521257
100.5859375,-14.855367353775735
101.5625,-14.79897375456183
102.5390625,-14.77971939198716
103.515625,-14.782359193507085
104.4921875,-14.790207370667561
105.46875,-14.785367803711255
106.4453125,-14.750583823807903
107.421875,-14.66942762042956
108.3984375,-14.524650785836224
109.375,-14.300385977417077
110.3515625,-13.982975986633653
111.328125,-13.564332364779988
112.3046875,-13.036824675512898
113.28125,-12.395430118623535
114.2578125,-11.638693451448436
115.234375,-10.767622768895565
116.2109375,-9.78814103572043
117.1875,-8.708412527916389
118.1640625,-7.536104013747592
119.140625,-6.284712545328733
120.1171875,-4.970111152241816
121.09375,-3.6077591624858085
122.0703125,-2.215019336692211
123.046875,-0.8087074970601573
124.0234375,0.5924485850659924
125,1.971195561515484
125.9765625,3.310837801398688
126.953125,4.593721861808032
127.9296875,5.805323851585922
128.90625,6.933828602439275
129.8828125,7.968431595110514
130.859375,8.89912345092297
131.8359375,9.71866935933309
132.8125,10.423471362141596
133.7890625,11.011892355361637
134.765625,11.484584186376265
135.7421875,11.841981044534363
136.71875,12.087904409194364
137.6953125,12.22794691025443
138.671875,12.267851900937115
139.6484375,12.214547723930009
140.625,12.077213750493952
141.6015625,11.864709591766468
142.578125,11.586631657709857
143.5546875,11.252247014084416
144.53125,10.868422165038238
145.5078125,10.444016450617282
146.484375,9.988020353200126
147.4609375,9.505433864644955
148.4375,9.001287025258973
149.4140625,8.481200332102345
150.390625,7.949705532455721
151.3671875,7.4084384121847195
152.34375,6.859635874529983
153.3203125,6.304850787120711
154.296875,5.744285056322572
155.2734375,5.177954890722998
156.25,4.605819798071569
157.2265625,4.026795147540288
158.203125,3.4404039973733704
159.1796875,2.846787912267037
160.15625,2.2454846951627205
161.1328125,1.6356851452484371
162.109375,1.0182845259253306
163.0859375,0.3947608160934142
164.0625,-0.23428061519000454
165.0390625,-0.8665602729265796
166.015625,-1.4993086138622853
166.9921875,-2.1293757073979505
167.96875,-2.7531860537058988
168.9453125,-3.3664620292103278
169.921875,-3.9645605058600166
170.8984375,-4.543308493795474
171.875,-5.09795210605927
172.8515625,-5.625055665769458
173.828125,-6.1201056176636355
174.8046875,-6.578367359996213
175.78125,-6.995782839249563
176.7578125,-7.369178460179437
177.734375,-7.6964053068562555
178.7109375,-7.974918376937908
179.6875,-8.20262937670579
180.6640625,-8.38081652826758
181.640625,-8.509727007620256
182.6171875,-8.59185366245749
183.59375,-8.629746995849912
184.5703125,-8.62518445761651
185.546875,-8.581678433747438
186.5234375,-8.504226173917443
187.5,-8.396145568984716
188.4765625,-8.262301820016953
189.453125,-8.108559222596735
190.4296875,-7.938450064266319
191.40625,-7.758324881411002
192.3828125,-7.575018503089377
193.359375,-7.392551811649279
194.3359375,-7.213237600488301
195.3125,-7.041074540694292
196.2890625,-6.879410171258111
197.265625,-6.729936423639468
198.2421875,-6.592508304298238
199.21875,-6.467652225507567
200.1953125,-6.354099204875591
201.171875,-6.248233479873849
202.1484375,-6.146315212693604
203.125,-6.044223822985923
204.1015625,-5.937602353336007
205.078125,-5.821459389838348
206.0546875,-5.689611889542927
207.03125,-5.535201604421135
208.0078125,-5.352298796761057
208.984375,-5.13609623307764
209.9609375,-4.8820122942680415
210.9375,-4.586885073131069
211.9140625,-4.249809277071674
212.890625,-3.869985717666961
213.8671875,-3.448154713849614
214.84375,-2.9892902570699134
215.8203125,-2.4996926337650462
216.796875,-1.9861128931369076
217.7734375,-1.4588796521430634
218.75,-0.930055346465468
219.7265625,-0.4134069228659054
220.703125,0.07672403589350307
221.6796875,0.5242990236981033
222.65625,0.9116717274914212
223.6328125,1.2221639710736814
224.609375,1.4409526279728742
225.5859375,1.5525727807287357
226.5625,1.5424958147582803
227.5390625,1.3989617087890143
228.515625,1.112224203668544
229.4921875,0.6771981926167687
230.46875,0.09239122794619203
231.4453125,-0.6427166618527618
232.421875,-1.5219921754691963
233.3984375,-2.5367840760155245
234.375,-3.6741011531955605
235.3515625,-4.916870442683172
236.328125,-6.2431641343926385
237.3046875,-7.629320952264204
238.28125,-9.048947042964828
239.2578125,-10.473473709167395
240.234375,-11.871407777445986
241.2109375,-13.2098990073922
242.1875,-14.456578685546692
243.1640625,-15.580461828775059
244.140625,-16.55321415306622
245.1171875,-17.347883010049628
246.09375,-17.941104721986417
247.0703125,-18.313012225569853
248.046875,-18.449909942737328
249.0234375,-18.34430522612018
250,-17.992511171706116
250.9765625,-17.395722565437094
251.953125,-16.5623793006616
252.9296875,-15.50683570298766
253.90625,-14.248947074130458
254.8828125,-12.81363477798182
255.859375,-11.230425520668904
256.8359375,-9.534005557222839
257.8125,-7.760310547526237
258.7890625,-5.947759918476328
259.765625,-4.137194048148543
260.7421875,-2.3679708764686103
261.71875,-0.6772043905085272
262.6953125,0.8991329917794915
263.671875,2.329962374905226
264.6484375,3.5872965717950205
265.625,4.648032333368927
266.6015625,5.494893304018198
267.578125,6.1170892064932465
268.5546875,6.510824425936371
269.53125,6.6798273524517855
270.5078125,6.634296050051106
271.484375,6.389048126811173
272.4609375,5.964837542079821
273.4375,5.388466587976294
274.4140625,4.691203667045952
275.390625,3.9075428529976266
276.3671875,3.074654844890838
277.34375,2.2312023356151096
278.3203125,1.416043982141159
279.296875,0.6664606505051556
280.2734375,0.016729498306071067
281.25,-0.5007062368979287
282.2265625,-0.8582384764239304
283.203125,-1.0333767716542777
284.1796875,-1.0097074409734172
285.15625,-0.7750707820078186
286.1328125,-0.32590345792173525
287.109375,0.33494073416103487
288.0859375,1.1992509390262829
289.0625,2.252910173339953
290.0390625,3.4746376211583767
291.015625,4.837419325047546
291.9921875,6.310219989732642
292.96875,7.859792415352115
293.9453125,9.44826031947022
294.921875,11.036726623467983
295.8984375,12.587609074924542
296.875,14.062311927678946
297.8515625,15.423923303846463
298.828125,16.638482921925583
299.8046875,17.675445703734606
300.78125,18.508499287969794
301.7578125,19.118847864734445
302.734375,19.49120046410985
303.7109375,19.617692952183315
304.6875,19.497452837944092
305.6640625,19.1337720594922
306.640625,18.53648256625655
307.6171875,17.721019630107403
308.59375,16.708973890483843
309.5703125,15.526502056074916
310.546875,14.20250226083749
311.5234375,12.768943342023531
312.5,11.261490866906312
313.4765625,9.714616588911218
314.453125,8.16266722531582
315.4296875,6.6404552731815345
316.40625,5.179869020680759
317.3828125,3.809900567921791
318.359375,2.5550290003170106
319.3359375,1.4352470854911499
320.3125,0.46627150386435656
321.2890625,-0.34172353019142565
322.265625,-0.9818577227590211
323.2421875,-1.4538044511446298
324.21875,-1.763930475505053
325.1953125,-1.9221616234509487
326.171875,-1.9435625402246626
327.1484375,-1.8466278164233338
328.125,-1.6546812479206465
329.1015625,-1.3923646871424669
330.078125,-1.0871626613359726
331.0546875,-0.7682639545191374
332.03125,-0.46283563389141835
333.0078125,-0.1978090419085976
333.984375,2.0967107679692454e-4
334.9609375,0.10724368807635654
335.9375,0.10288968662850562
336.9140625,-0.029638863625460088
337.890625,-0.30185961517069404
338.8671875,-0.7211928773001002
339.84375,-1.2919422812147612
340.8203125,-2.0121313946278816
341.796875,-2.8714348612887077
342.7734375,-3.8574774827261136
343.75,-4.9537125956416075
344.7265625,-6.1379646978801246
345.703125,-7.3857907492404165
346.6796875,-8.66984341116134
347.65625,-9.960745126521305
348.6328125,-11.226631465509032
349.609375,-12.436235094448266
350.5859375,-13.560654294792075
351.5625,-14.572566803072663
352.5390625,-15.444232872932306
353.515625,-16.15481034969979
354.4921875,-16.686173259105363
355.46875,-17.02479529318177
356.4453125,-17.162081596437506
357.421875,-17.094483408309333
358.3984375,-16.82379731731881
359.375,-16.358004655557043
360.3515625,-15.711591427830145
361.328125,-14.902370465273771
362.3046875,-13.95144904844137
363.28125,-12.883314602468184
364.2578125,-11.723992841540356
365.234375,-10.503527235523906
366.2109375,-9.252568091154634
367.1875,-8.002136084439934
368.1640625,-6.781274462967771
369.140625,-5.6158194878869905
370.1171875,-4.529125666987222
371.09375,-3.540567577705537
372.0703125,-2.6637423883754208
373.046875,-1.9077947739582004
374.0234375,-1.2780583457376646
375,-0.7733621788783462
375.9765625,-0.38792512109846444
376.953125,-0.11070241596109542
377.9296875,0.07497599386210507
378.90625,0.18814454247202517
379.8828125,0.2505504049984506
380.859375,0.2873507943040867
381.8359375,0.32445043394741657
382.8125,0.3863231940275125
383.7890625,0.4989854272865497
384.765625,0.6846919016469137
385.7421875,0.9621502011709542
386.71875,1.3469535762382094
387.6953125,1.8484607620700413
388.671875,2.4694228117354955
389.6484375,3.207476030162703
390.625,4.0554033539606396
391.6015625,4.997556806680184
392.578125,6.013194120032449
393.5546875,7.076026745375789
394.53125,8.153466459403381
395.5078125,9.209588044891474
396.484375,10.20753389523429
397.4609375,11.108942421895604
398.4375,11.874025450633708
399.4140625,12.465089746004478
400.390625,12.847171618945934
401.3671875,12.989360692927361
402.34375,12.868476603019799
403.3203125,12.467791362571246
404.296875,11.7776088795636
405.2734375,10.79667567246416
406.25,9.533898889412866
407.2265625,8.007385116302784
408.203125,6.244368617476806
409.1796875,4.280044849207624
410.15625,2.1574212223486144
411.1328125,-0.07243879572151246
412.109375,-2.355138832102912
413.0859375,-4.632497554175688
414.0625,-6.8436210039141825
415.0390625,-8.926189839173917
416.015625,-10.821527758213664
416.9921875,-12.475568942461106
417.96875,-13.838499249911857
418.9453125,-14.869667203778302
419.921875,-15.536945204899386
420.8984375,-15.817860421894904
421.875,-15.700623219060583
422.8515625,-15.187530842215194
423.828125,-14.290395695210991
424.8046875,-13.03332137712343
425.78125,-11.452045057114484
426.7578125,-9.591421656691283
427.734375,-7.504921329988313
428.7109375,-5.255820312325068
429.6875,-2.9122607870976713
430.6640625,-0.5449502348483957
431.640625,1.7735833318286265
432.6171875,3.971621340052107
433.59375,5.9801525000029345
434.5703125,7.7354903879813834
435.546875,9.182764796250998
436.5234375,10.275913678236064
437.5,10.978897941520584
438.4765625,11.268318923015938
439.453125,11.1321370238535
440.4296875,10.572123399190756
441.40625,9.604417988486274
442.3828125,8.255604091186596
443.359375,6.565210063212516
444.3359375,4.585456301764691
445.3125,2.3749021443312133
446.2890625,-0.0026885451120672865
447.265625,-2.476696955459107
448.2421875,-4.973888966595228
449.21875,-7.419856645468424
450.1953125,-9.741004946096064
451.171875,-11.87221071333675
452.1484375,-13.755419092456941
453.125,-15.33792088258797
454.1015625,-16.577298784252452
455.078125,-17.443120019537876
456.0546875,-17.91759970725685
457.03125,-17.994612929320127
458.0078125,-17.680401360402197
458.984375,-16.99379335483555
459.9609375,-15.965095849127003
460.9375,-14.63532329269102
461.9140625,-13.05291195253952
462.890625,-11.273024971711699
463.8671875,-9.355959204767897
464.84375,-7.364797060519338
465.8203125,-5.362722842087789
466.796875,-3.4122371512543967
467.7734375,-1.5724391954153656
468.75,0.10485859541827414
469.7265625,1.5742912568368983
470.703125,2.798270309611266
471.6796875,3.748075827856998
472.65625,4.407986879571493
473.6328125,4.771498451880757
474.609375,4.8434792260023345
475.5859375,4.63874307585817
476.5625,4.181397903923522
477.5390625,3.50419527615436
478.515625,2.6466976405226434
479.4921875,1.6533110302680118
480.46875,0.5715820947563917
481.4453125,-0.5487279136952192
482.421875,-1.6576312748237452
483.3984375,-2.7085389509850897
484.375,-3.657779121816719
485.3515625,-4.465172125538916
486.328125,-5.099508599144133
487.3046875,-5.536654445243232
488.28125,-5.760296795107339
489.2578125,-5.763980244941119
490.234375,-5.550176841523995
491.2109375,-5.130235771799131
492.1875,-4.523719255225866
493.1640625,-3.7564063166436936
494.140625,-2.8612776782440177
495.1171875,-1.875896458795007
496.09375,-0.8405203247971318
497.0703125,0.20212012303472204
498.046875,1.2094909325505558
499.0234375,2.1406955714232128
500,2.9578484174275816
500.9765625,3.6274068955862893
501.953125,4.123633622305708
502.9296875,4.425769360569899
503.90625,4.52129736560745
504.8828125,4.405824812396232
505.859375,4.083733846487567
506.8359375,3.5681891195444466
507.8125,2.8782739409046627
508.7890625,2.040777386576175
509.765625,1.09002845469609
510.7421875,0.06326651180308684
511.71875,-0.9998748609807968
512.6953125,-2.0557712842456075
513.671875,-3.0601164373367125
514.6484375,-3.9706195858968583
515.625,-4.748605559503665
516.6015625,-5.358718180889983
517.578125,-5.769650252143729
518.5546875,-5.9574167124349655
519.53125,-5.905060537227956
520.5078125,-5.6038667143204774
521.484375,-5.0533234938747595
522.4609375,-4.259082151305381
523.4375,-3.234756965312047
524.4140625,-2.0021167472495334
525.390625,-0.5908572658848807
526.3671875,0.9647431771622597
527.34375,2.6261277728377452
528.3203125,4.351931231020967
529.296875,6.098136545057582
530.2734375,7.819576454109279
531.25,9.472407568809585
532.2265625,11.014153079859225
533.203125,12.407775659081492
534.1796875,13.61889106554973
535.15625,14.618452172845023
536.1328125,15.38385806557781
537.109375,15.899887335568406
538.0859375,16.15865457213442
539.0625,16.157907078164396
540.0390625,15.902578028256029
541.015625,15.405896816755925
541.9921875,14.688338519836533
542.96875,13.77575458777312
543.9453125,12.697259481921334
544.921875,11.484235085904599
545.8984375,10.171657927330584
546.875,8.797101490742063
547.8515625,7.399004007608423
548.828125,6.0129636763319185
549.8046875,4.673659494397552
550.78125,3.4131148625376087
551.7578125,2.260354684783917
552.734375,1.2404668996541919
553.7109375,0.37188595850699113
554.6875,-0.33239592536479523
555.6640625,-0.865113560415909
556.640625,-1.2217635074693216
557.6171875,-1.402620693724702
558.59375,-1.4173113089177203
559.5703125,-1.2790618575442376
560.546875,-1.00406050925078
561.5234375,-0.6103947376523873
562.5,-0.12005906266863309
563.4765625,0.4423879597426439
564.453125,1.0524625188669579
565.4296875,1.6860955623827583
566.40625,2.3193981548517515
567.3828125,2.9303989715370564
568.359375,3.497603746052488
569.3359375,4.00295586000085
570.3125,4.432208305661743
571.2890625,4.774497193527236
572.265625,5.021618798332011
573.2421875,5.169986132784243
574.21875,5.21929420953141
575.1953125,5.172168483219946
576.171875,5.035725986470706
577.1484375,4.819487287538107
578.125,4.534553377586787
579.1015625,4.194772335667918
580.078125,3.8142613572345114
581.0546875,3.4069303370247583
582.03125,2.9910589989867136
583.0078125,2.5824622605034593
583.984375,2.1971089394554584
584.9609375,1.8488673248298941
585.9375,1.5473385540363556
586.9140625,1.302562050123439
587.890625,1.1229299492951814
588.8671875,1.0136858273756648
589.84375,0.9761292759807649
590.8203125,1.008908290615236
591.796875,1.107858530196521
592.7734375,1.2669941806602882
593.75,1.4791141566561639
594.7265625,1.734055375430285
595.703125,2.0199894579974655
596.6796875,2.324498249934263
597.65625,2.635695799942707
598.6328125,2.9420118868463137
599.609375,3.2306925309811634
600.5859375,3.4904859140632327
601.5625,3.7110180208913492
602.5390625,3.88459894823112
603.515625,4.005451746637793
604.4921875,4.069609745892255
605.46875,4.075005572815177
606.4453125,4.022877904154083
607.421875,3.9175842000183048
608.3984375,3.763607149561726
609.375,3.5679165760982707
610.3515625,3.3405082405879662
611.328125,3.0930508829764465
612.3046875,2.834971916998332
613.28125,2.5780165504503367
614.2578125,2.334575224654839
615.234375,2.1144381509939736
616.2109375,1.92768538038865
617.1875,1.7840370835289054
618.1640625,1.6909620332856978
619.140625,1.6521256964242401
620.1171875,1.6691675599521478
621.09375,1.7440473802263956
622.0703125,1.8750155575089285
623.046875,2.057529986481481
624.0234375,2.2844457782198875
625,2.5457643175165545
625.9765625,2.8309054756552827
626.953125,3.127174351183183
627.9296875,3.4205611904242064
628.90625,3.6967003234815765
629.8828125,3.9407450545775307
630.859375,4.137065415341934
631.8359375,4.27146948784748
632.8125,4.331975438074726
633.7890625,4.307034443843681
634.765625,4.186628008414115
635.7421875,3.9636841829903178
636.71875,3.6336833568445117
637.6953125,3.1959626506374663
638.671875,2.651122786330178
639.6484375,2.0041080715459927
640.625,1.2623582267925266
641.6015625,0.43477839259947193
642.578125,-0.4662914680329766
643.5546875,-1.4248512232477342
644.53125,-2.4233968623132567
645.5078125,-3.4435602037820443
646.484375,-4.4672212740890656
647.4609375,-5.4756266382506125
648.4375,-6.447983171422204
649.4140625,-7.363749284783519
650.390625,-8.20242893546658
651.3671875,-8.946398960724744
652.34375,-9.578649606888982
653.3203125,-10.084608852639926
654.296875,-10.452417569866883
655.2734375,-10.67042884482622
656.25,-10.72976347932884
657.2265625,-10.625554290870147
658.203125,-10.354902141029738
659.1796875,-9.915513199150324
660.15625,-9.30863975556189
661.1328125,-8.538940449223825
662.109375,-7.610660267123161
663.0859375,-6.53240039892196
664.0625,-5.313780145139591
665.0390625,-3.9654754018038174
666.015625,-2.4993184369034536
666.9921875,-0.9275635813734933
667.96875,0.7370899757658382
668.9453125,2.479265565553516
669.921875,4.282497310522342
670.8984375,6.13141751937992
671.875,8.010131652954426
672.8515625,9.900967586963487
673.828125,11.786971312208108
674.8046875,13.651942894846753
675.78125,15.479157185916291
676.7578125,17.251403270708362
677.734375,18.953150283970853
678.7109375,20.56894535938731
679.6875,22.082677556236273
680.6640625,23.479407828946375
681.640625,24.745235928970015
682.6171875,25.868097858508218
683.59375,26.837467759785238
684.5703125,27.646114603082605
685.546875,28.28673705591275
686.5234375,28.75295719855846
687.5,29.04355062134213
688.4765625,29.16012183848819
689.453125,29.105205611502623
690.4296875,28.88342694399655
691.40625,28.50222647851042
692.3828125,27.971212788617105
693.359375,27.303156597372787
694.3359375,26.512594139967558
695.3125,25.616192345164688
696.2890625,24.63148723652365
697.265625,23.577340454265663
698.2421875,22.47260759770027
699.21875,21.336157064974156
700.1953125,20.186726771778137
701.171875,19.04173440526736
702.1484375,17.918325606232994
703.125,16.831359251302754
704.1015625,15.793815153427415
705.078125,14.817724409919562
706.0546875,13.911861317017623
707.03125,13.081647562344399
708.0078125,12.329778343028108
708.984375,11.656280923294899
709.9609375,11.059642167998069
710.9375,10.53571768401702
711.9140625,10.078305620897213
712.890625,9.681105168882977
713.8671875,9.335037294790455
714.84375,9.030645120533258
715.8203125,8.757062096893568
716.796875,8.503060405255857
717.7734375,8.260044574008509
718.75,8.020632114578882
719.7265625,7.777452401441576
720.703125,7.525204616681198
721.6796875,7.261552991193018
722.65625,6.985229156948265
723.6328125,6.696697396190456
724.609375,6.39902669154725
725.5859375,6.0978014366890685
726.5625,5.8011825719056676
727.5390625,5.517074600080705
728.515625,5.254374888456147
729.4921875,5.023519369020334
730.46875,4.835297096988177
731.4453125,4.7001801193339885
732.421875,4.6256792784155545
733.3984375,4.619435982357859
734.375,4.687764707931529
735.3515625,4.833350686725562
736.328125,5.05507658562983
737.3046875,5.351412659336243
738.28125,5.717908018281277
739.2578125,6.146099545796177
740.234375,6.624537464409159
741.2109375,7.139094130701625
742.1875,7.673950191406093
743.1640625,8.212395794590469
744.140625,8.733965412314197
745.1171875,9.219271580838308
746.09375,9.648782299943255
747.0703125,10.003770495380655
748.046875,10.267309348828425
